sample_id,reason,file_count,bytes,files
palu-tsunami_00000171,outside_morocco_adaptation,4,2942982,data/train/images/palu-tsunami_00000171_pre_disaster.png;data/train/images/palu-tsunami_00000171_post_disaster.png;data/train/labels/palu-tsunami_00000171_pre_disaster.json;data/train/labels/palu-tsunami_00000171_post_disaster.json
palu-tsunami_00000174,outside_morocco_adaptation,4,3794942,data/train/images/palu-tsunami_00000174_pre_disaster.png;data/train/images/palu-tsunami_00000174_post_disaster.png;data/train/labels/palu-tsunami_00000174_pre_disaster.json;data/train/labels/palu-tsunami_00000174_post_disaster.json
palu-tsunami_00000175,outside_morocco_adaptation,4,3701112,data/train/images/palu-tsunami_00000175_pre_disaster.png;data/train/images/palu-tsunami_00000175_post_disaster.png;data/train/labels/palu-tsunami_00000175_pre_disaster.json;data/train/labels/palu-tsunami_00000175_post_disaster.json
palu-tsunami_00000177,outside_morocco_adaptation,4,3433314,data/train/images/palu-tsunami_00000177_pre_disaster.png;data/train/images/palu-tsunami_00000177_post_disaster.png;data/train/labels/palu-tsunami_00000177_pre_disaster.json;data/train/labels/palu-tsunami_00000177_post_disaster.json
palu-tsunami_00000178,outside_morocco_adaptation,4,4739645,data/train/images/palu-tsunami_00000178_pre_disaster.png;data/train/images/palu-tsunami_00000178_post_disaster.png;data/train/labels/palu-tsunami_00000178_pre_disaster.json;data/train/labels/palu-tsunami_00000178_post_disaster.json
palu-tsunami_00000179,outside_morocco_adaptation,4,4148371,data/train/images/palu-tsunami_00000179_pre_disaster.png;data/train/images/palu-tsunami_00000179_post_disaster.png;data/train/labels/palu-tsunami_00000179_pre_disaster.json;data/train/labels/palu-tsunami_00000179_post_disaster.json
palu-tsunami_00000182,outside_morocco_adaptation,4,4243420,data/train/images/palu-tsunami_00000182_pre_disaster.png;data/train/images/palu-tsunami_00000182_post_disaster.png;data/train/labels/palu-tsunami_00000182_pre_disaster.json;data/train/labels/palu-tsunami_00000182_post_disaster.json
palu-tsunami_00000183,outside_morocco_adaptation,4,2985915,data/train/images/palu-tsunami_00000183_pre_disaster.png;data/train/images/palu-tsunami_00000183_post_disaster.png;data/train/labels/palu-tsunami_00000183_pre_disaster.json;data/train/labels/palu-tsunami_00000183_post_disaster.json
palu-tsunami_00000187,outside_morocco_adaptation,4,2654447,data/train/images/palu-tsunami_00000187_pre_disaster.png;data/train/images/palu-tsunami_00000187_post_disaster.png;data/train/labels/palu-tsunami_00000187_pre_disaster.json;data/train/labels/palu-tsunami_00000187_post_disaster.json
palu-tsunami_00000188,outside_morocco_adaptation,4,2655741,data/train/images/palu-tsunami_00000188_pre_disaster.png;data/train/images/palu-tsunami_00000188_post_disaster.png;data/train/labels/palu-tsunami_00000188_pre_disaster.json;data/train/labels/palu-tsunami_00000188_post_disaster.json
palu-tsunami_00000189,outside_morocco_adaptation,4,2930852,data/train/images/palu-tsunami_00000189_pre_disaster.png;data/train/images/palu-tsunami_00000189_post_disaster.png;data/train/labels/palu-tsunami_00000189_pre_disaster.json;data/train/labels/palu-tsunami_00000189_post_disaster.json
palu-tsunami_00000191,outside_morocco_adaptation,4,3078886,data/train/images/palu-tsunami_00000191_pre_disaster.png;data/train/images/palu-tsunami_00000191_post_disaster.png;data/train/labels/palu-tsunami_00000191_pre_disaster.json;data/train/labels/palu-tsunami_00000191_post_disaster.json
palu-tsunami_00000195,outside_morocco_adaptation,4,2658356,data/train/images/palu-tsunami_00000195_pre_disaster.png;data/train/images/palu-tsunami_00000195_post_disaster.png;data/train/labels/palu-tsunami_00000195_pre_disaster.json;data/train/labels/palu-tsunami_00000195_post_disaster.json
santa-rosa-wildfire_00000125,no_valid_damage_label,4,3418284,data/train/images/santa-rosa-wildfire_00000125_pre_disaster.png;data/train/images/santa-rosa-wildfire_00000125_post_disaster.png;data/train/labels/santa-rosa-wildfire_00000125_pre_disaster.json;data/train/labels/santa-rosa-wildfire_00000125_post_disaster.json
santa-rosa-wildfire_00000192,no_valid_damage_label,4,3295771,data/train/images/santa-rosa-wildfire_00000192_pre_disaster.png;data/train/images/santa-rosa-wildfire_00000192_post_disaster.png;data/train/labels/santa-rosa-wildfire_00000192_pre_disaster.json;data/train/labels/santa-rosa-wildfire_00000192_post_disaster.json
santa-rosa-wildfire_00000247,no_valid_damage_label,4,3797120,data/train/images/santa-rosa-wildfire_00000247_pre_disaster.png;data/train/images/santa-rosa-wildfire_00000247_post_disaster.png;data/train/labels/santa-rosa-wildfire_00000247_pre_disaster.json;data/train/labels/santa-rosa-wildfire_00000247_post_disaster.json
santa-rosa-wildfire_00000258,no_valid_damage_label,4,3338448,data/train/images/santa-rosa-wildfire_00000258_pre_disaster.png;data/train/images/santa-rosa-wildfire_00000258_post_disaster.png;data/train/labels/santa-rosa-wildfire_00000258_pre_disaster.json;data/train/labels/santa-rosa-wildfire_00000258_post_disaster.json
santa-rosa-wildfire_00000320,no_valid_damage_label,4,3469376,data/train/images/santa-rosa-wildfire_00000320_pre_disaster.png;data/train/images/santa-rosa-wildfire_00000320_post_disaster.png;data/train/labels/santa-rosa-wildfire_00000320_pre_disaster.json;data/train/labels/santa-rosa-wildfire_00000320_post_disaster.json
santa-rosa-wildfire_00000327,no_valid_damage_label,4,1025913,data/train/images/santa-rosa-wildfire_00000327_pre_disaster.png;data/train/images/santa-rosa-wildfire_00000327_post_disaster.png;data/train/labels/santa-rosa-wildfire_00000327_pre_disaster.json;data/train/labels/santa-rosa-wildfire_00000327_post_disaster.json
santa-rosa-wildfire_00000334,no_valid_damage_label,4,3749152,data/train/images/santa-rosa-wildfire_00000334_pre_disaster.png;data/train/images/santa-rosa-wildfire_00000334_post_disaster.png;data/train/labels/santa-rosa-wildfire_00000334_pre_disaster.json;data/train/labels/santa-rosa-wildfire_00000334_post_disaster.json
socal-fire_00000001,no_valid_damage_label,4,3095170,data/train/images/socal-fire_00000001_pre_disaster.png;data/train/images/socal-fire_00000001_post_disaster.png;data/train/labels/socal-fire_00000001_pre_disaster.json;data/train/labels/socal-fire_00000001_post_disaster.json
socal-fire_00000004,no_valid_damage_label,4,3010405,data/train/images/socal-fire_00000004_pre_disaster.png;data/train/images/socal-fire_00000004_post_disaster.png;data/train/labels/socal-fire_00000004_pre_disaster.json;data/train/labels/socal-fire_00000004_post_disaster.json
socal-fire_00000008,no_valid_damage_label,4,3120193,data/train/images/socal-fire_00000008_pre_disaster.png;data/train/images/socal-fire_00000008_post_disaster.png;data/train/labels/socal-fire_00000008_pre_disaster.json;data/train/labels/socal-fire_00000008_post_disaster.json
socal-fire_00000010,no_valid_damage_label,4,3118464,data/train/images/socal-fire_00000010_pre_disaster.png;data/train/images/socal-fire_00000010_post_disaster.png;data/train/labels/socal-fire_00000010_pre_disaster.json;data/train/labels/socal-fire_00000010_post_disaster.json
socal-fire_00000013,no_valid_damage_label,4,3123875,data/train/images/socal-fire_00000013_pre_disaster.png;data/train/images/socal-fire_00000013_post_disaster.png;data/train/labels/socal-fire_00000013_pre_disaster.json;data/train/labels/socal-fire_00000013_post_disaster.json
socal-fire_00000015,no_valid_damage_label,4,3014933,data/train/images/socal-fire_00000015_pre_disaster.png;data/train/images/socal-fire_00000015_post_disaster.png;data/train/labels/socal-fire_00000015_pre_disaster.json;data/train/labels/socal-fire_00000015_post_disaster.json
socal-fire_00000019,no_valid_damage_label,4,3268967,data/train/images/socal-fire_00000019_pre_disaster.png;data/train/images/socal-fire_00000019_post_disaster.png;data/train/labels/socal-fire_00000019_pre_disaster.json;data/train/labels/socal-fire_00000019_post_disaster.json
socal-fire_00000022,no_valid_damage_label,4,3300283,data/train/images/socal-fire_00000022_pre_disaster.png;data/train/images/socal-fire_00000022_post_disaster.png;data/train/labels/socal-fire_00000022_pre_disaster.json;data/train/labels/socal-fire_00000022_post_disaster.json
socal-fire_00000024,no_valid_damage_label,4,3466926,data/train/images/socal-fire_00000024_pre_disaster.png;data/train/images/socal-fire_00000024_post_disaster.png;data/train/labels/socal-fire_00000024_pre_disaster.json;data/train/labels/socal-fire_00000024_post_disaster.json
socal-fire_00000025,no_valid_damage_label,4,3267342,data/train/images/socal-fire_00000025_pre_disaster.png;data/train/images/socal-fire_00000025_post_disaster.png;data/train/labels/socal-fire_00000025_pre_disaster.json;data/train/labels/socal-fire_00000025_post_disaster.json
socal-fire_00000026,no_valid_damage_label,4,1410931,data/train/images/socal-fire_00000026_pre_disaster.png;data/train/images/socal-fire_00000026_post_disaster.png;data/train/labels/socal-fire_00000026_pre_disaster.json;data/train/labels/socal-fire_00000026_post_disaster.json
socal-fire_00000027,no_valid_damage_label,4,1446386,data/train/images/socal-fire_00000027_pre_disaster.png;data/train/images/socal-fire_00000027_post_disaster.png;data/train/labels/socal-fire_00000027_pre_disaster.json;data/train/labels/socal-fire_00000027_post_disaster.json
socal-fire_00000029,no_valid_damage_label,4,3158930,data/train/images/socal-fire_00000029_pre_disaster.png;data/train/images/socal-fire_00000029_post_disaster.png;data/train/labels/socal-fire_00000029_pre_disaster.json;data/train/labels/socal-fire_00000029_post_disaster.json
socal-fire_00000030,no_valid_damage_label,4,3096959,data/train/images/socal-fire_00000030_pre_disaster.png;data/train/images/socal-fire_00000030_post_disaster.png;data/train/labels/socal-fire_00000030_pre_disaster.json;data/train/labels/socal-fire_00000030_post_disaster.json
socal-fire_00000032,no_valid_damage_label,4,3103551,data/train/images/socal-fire_00000032_pre_disaster.png;data/train/images/socal-fire_00000032_post_disaster.png;data/train/labels/socal-fire_00000032_pre_disaster.json;data/train/labels/socal-fire_00000032_post_disaster.json
socal-fire_00000033,no_valid_damage_label,4,3314457,data/train/images/socal-fire_00000033_pre_disaster.png;data/train/images/socal-fire_00000033_post_disaster.png;data/train/labels/socal-fire_00000033_pre_disaster.json;data/train/labels/socal-fire_00000033_post_disaster.json
socal-fire_00000043,no_valid_damage_label,4,3004140,data/train/images/socal-fire_00000043_pre_disaster.png;data/train/images/socal-fire_00000043_post_disaster.png;data/train/labels/socal-fire_00000043_pre_disaster.json;data/train/labels/socal-fire_00000043_post_disaster.json
socal-fire_00000045,no_valid_damage_label,4,3541120,data/train/images/socal-fire_00000045_pre_disaster.png;data/train/images/socal-fire_00000045_post_disaster.png;data/train/labels/socal-fire_00000045_pre_disaster.json;data/train/labels/socal-fire_00000045_post_disaster.json
socal-fire_00000048,no_valid_damage_label,4,3156122,data/train/images/socal-fire_00000048_pre_disaster.png;data/train/images/socal-fire_00000048_post_disaster.png;data/train/labels/socal-fire_00000048_pre_disaster.json;data/train/labels/socal-fire_00000048_post_disaster.json
socal-fire_00000051,no_valid_damage_label,4,3197041,data/train/images/socal-fire_00000051_pre_disaster.png;data/train/images/socal-fire_00000051_post_disaster.png;data/train/labels/socal-fire_00000051_pre_disaster.json;data/train/labels/socal-fire_00000051_post_disaster.json
socal-fire_00000053,no_valid_damage_label,4,3311204,data/train/images/socal-fire_00000053_pre_disaster.png;data/train/images/socal-fire_00000053_post_disaster.png;data/train/labels/socal-fire_00000053_pre_disaster.json;data/train/labels/socal-fire_00000053_post_disaster.json
socal-fire_00000055,no_valid_damage_label,4,3212269,data/train/images/socal-fire_00000055_pre_disaster.png;data/train/images/socal-fire_00000055_post_disaster.png;data/train/labels/socal-fire_00000055_pre_disaster.json;data/train/labels/socal-fire_00000055_post_disaster.json
socal-fire_00000056,no_valid_damage_label,4,1447518,data/train/images/socal-fire_00000056_pre_disaster.png;data/train/images/socal-fire_00000056_post_disaster.png;data/train/labels/socal-fire_00000056_pre_disaster.json;data/train/labels/socal-fire_00000056_post_disaster.json
socal-fire_00000057,no_valid_damage_label,4,3425192,data/train/images/socal-fire_00000057_pre_disaster.png;data/train/images/socal-fire_00000057_post_disaster.png;data/train/labels/socal-fire_00000057_pre_disaster.json;data/train/labels/socal-fire_00000057_post_disaster.json
socal-fire_00000060,no_valid_damage_label,4,3268148,data/train/images/socal-fire_00000060_pre_disaster.png;data/train/images/socal-fire_00000060_post_disaster.png;data/train/labels/socal-fire_00000060_pre_disaster.json;data/train/labels/socal-fire_00000060_post_disaster.json
socal-fire_00000070,no_valid_damage_label,4,3177511,data/train/images/socal-fire_00000070_pre_disaster.png;data/train/images/socal-fire_00000070_post_disaster.png;data/train/labels/socal-fire_00000070_pre_disaster.json;data/train/labels/socal-fire_00000070_post_disaster.json
socal-fire_00000073,no_valid_damage_label,4,2820919,data/train/images/socal-fire_00000073_pre_disaster.png;data/train/images/socal-fire_00000073_post_disaster.png;data/train/labels/socal-fire_00000073_pre_disaster.json;data/train/labels/socal-fire_00000073_post_disaster.json
socal-fire_00000076,no_valid_damage_label,4,2136932,data/train/images/socal-fire_00000076_pre_disaster.png;data/train/images/socal-fire_00000076_post_disaster.png;data/train/labels/socal-fire_00000076_pre_disaster.json;data/train/labels/socal-fire_00000076_post_disaster.json
socal-fire_00000078,no_valid_damage_label,4,3216044,data/train/images/socal-fire_00000078_pre_disaster.png;data/train/images/socal-fire_00000078_post_disaster.png;data/train/labels/socal-fire_00000078_pre_disaster.json;data/train/labels/socal-fire_00000078_post_disaster.json
socal-fire_00000079,no_valid_damage_label,4,3099790,data/train/images/socal-fire_00000079_pre_disaster.png;data/train/images/socal-fire_00000079_post_disaster.png;data/train/labels/socal-fire_00000079_pre_disaster.json;data/train/labels/socal-fire_00000079_post_disaster.json
socal-fire_00000083,no_valid_damage_label,4,1153555,data/train/images/socal-fire_00000083_pre_disaster.png;data/train/images/socal-fire_00000083_post_disaster.png;data/train/labels/socal-fire_00000083_pre_disaster.json;data/train/labels/socal-fire_00000083_post_disaster.json
socal-fire_00000088,no_valid_damage_label,4,3158458,data/train/images/socal-fire_00000088_pre_disaster.png;data/train/images/socal-fire_00000088_post_disaster.png;data/train/labels/socal-fire_00000088_pre_disaster.json;data/train/labels/socal-fire_00000088_post_disaster.json
socal-fire_00000089,no_valid_damage_label,4,3312023,data/train/images/socal-fire_00000089_pre_disaster.png;data/train/images/socal-fire_00000089_post_disaster.png;data/train/labels/socal-fire_00000089_pre_disaster.json;data/train/labels/socal-fire_00000089_post_disaster.json
socal-fire_00000091,no_valid_damage_label,4,3059283,data/train/images/socal-fire_00000091_pre_disaster.png;data/train/images/socal-fire_00000091_post_disaster.png;data/train/labels/socal-fire_00000091_pre_disaster.json;data/train/labels/socal-fire_00000091_post_disaster.json
socal-fire_00000092,no_valid_damage_label,4,3126341,data/train/images/socal-fire_00000092_pre_disaster.png;data/train/images/socal-fire_00000092_post_disaster.png;data/train/labels/socal-fire_00000092_pre_disaster.json;data/train/labels/socal-fire_00000092_post_disaster.json
socal-fire_00000094,no_valid_damage_label,4,3302792,data/train/images/socal-fire_00000094_pre_disaster.png;data/train/images/socal-fire_00000094_post_disaster.png;data/train/labels/socal-fire_00000094_pre_disaster.json;data/train/labels/socal-fire_00000094_post_disaster.json
socal-fire_00000096,no_valid_damage_label,4,2614086,data/train/images/socal-fire_00000096_pre_disaster.png;data/train/images/socal-fire_00000096_post_disaster.png;data/train/labels/socal-fire_00000096_pre_disaster.json;data/train/labels/socal-fire_00000096_post_disaster.json
socal-fire_00000097,no_valid_damage_label,4,3016214,data/train/images/socal-fire_00000097_pre_disaster.png;data/train/images/socal-fire_00000097_post_disaster.png;data/train/labels/socal-fire_00000097_pre_disaster.json;data/train/labels/socal-fire_00000097_post_disaster.json
socal-fire_00000101,no_valid_damage_label,4,3276488,data/train/images/socal-fire_00000101_pre_disaster.png;data/train/images/socal-fire_00000101_post_disaster.png;data/train/labels/socal-fire_00000101_pre_disaster.json;data/train/labels/socal-fire_00000101_post_disaster.json
socal-fire_00000105,no_valid_damage_label,4,3297416,data/train/images/socal-fire_00000105_pre_disaster.png;data/train/images/socal-fire_00000105_post_disaster.png;data/train/labels/socal-fire_00000105_pre_disaster.json;data/train/labels/socal-fire_00000105_post_disaster.json
socal-fire_00000107,no_valid_damage_label,4,1020916,data/train/images/socal-fire_00000107_pre_disaster.png;data/train/images/socal-fire_00000107_post_disaster.png;data/train/labels/socal-fire_00000107_pre_disaster.json;data/train/labels/socal-fire_00000107_post_disaster.json
socal-fire_00000108,no_valid_damage_label,4,2852250,data/train/images/socal-fire_00000108_pre_disaster.png;data/train/images/socal-fire_00000108_post_disaster.png;data/train/labels/socal-fire_00000108_pre_disaster.json;data/train/labels/socal-fire_00000108_post_disaster.json
socal-fire_00000110,no_valid_damage_label,4,2896316,data/train/images/socal-fire_00000110_pre_disaster.png;data/train/images/socal-fire_00000110_post_disaster.png;data/train/labels/socal-fire_00000110_pre_disaster.json;data/train/labels/socal-fire_00000110_post_disaster.json
socal-fire_00000113,no_valid_damage_label,4,2759705,data/train/images/socal-fire_00000113_pre_disaster.png;data/train/images/socal-fire_00000113_post_disaster.png;data/train/labels/socal-fire_00000113_pre_disaster.json;data/train/labels/socal-fire_00000113_post_disaster.json
socal-fire_00000117,no_valid_damage_label,4,3330860,data/train/images/socal-fire_00000117_pre_disaster.png;data/train/images/socal-fire_00000117_post_disaster.png;data/train/labels/socal-fire_00000117_pre_disaster.json;data/train/labels/socal-fire_00000117_post_disaster.json
socal-fire_00000118,no_valid_damage_label,4,2788958,data/train/images/socal-fire_00000118_pre_disaster.png;data/train/images/socal-fire_00000118_post_disaster.png;data/train/labels/socal-fire_00000118_pre_disaster.json;data/train/labels/socal-fire_00000118_post_disaster.json
socal-fire_00000122,no_valid_damage_label,4,361672,data/train/images/socal-fire_00000122_pre_disaster.png;data/train/images/socal-fire_00000122_post_disaster.png;data/train/labels/socal-fire_00000122_pre_disaster.json;data/train/labels/socal-fire_00000122_post_disaster.json
socal-fire_00000130,no_valid_damage_label,4,3117763,data/train/images/socal-fire_00000130_pre_disaster.png;data/train/images/socal-fire_00000130_post_disaster.png;data/train/labels/socal-fire_00000130_pre_disaster.json;data/train/labels/socal-fire_00000130_post_disaster.json
socal-fire_00000135,no_valid_damage_label,4,3245019,data/train/images/socal-fire_00000135_pre_disaster.png;data/train/images/socal-fire_00000135_post_disaster.png;data/train/labels/socal-fire_00000135_pre_disaster.json;data/train/labels/socal-fire_00000135_post_disaster.json
socal-fire_00000141,no_valid_damage_label,4,2994999,data/train/images/socal-fire_00000141_pre_disaster.png;data/train/images/socal-fire_00000141_post_disaster.png;data/train/labels/socal-fire_00000141_pre_disaster.json;data/train/labels/socal-fire_00000141_post_disaster.json
socal-fire_00000149,no_valid_damage_label,4,2962468,data/train/images/socal-fire_00000149_pre_disaster.png;data/train/images/socal-fire_00000149_post_disaster.png;data/train/labels/socal-fire_00000149_pre_disaster.json;data/train/labels/socal-fire_00000149_post_disaster.json
socal-fire_00000151,no_valid_damage_label,4,1916074,data/train/images/socal-fire_00000151_pre_disaster.png;data/train/images/socal-fire_00000151_post_disaster.png;data/train/labels/socal-fire_00000151_pre_disaster.json;data/train/labels/socal-fire_00000151_post_disaster.json
socal-fire_00000157,no_valid_damage_label,4,2630025,data/train/images/socal-fire_00000157_pre_disaster.png;data/train/images/socal-fire_00000157_post_disaster.png;data/train/labels/socal-fire_00000157_pre_disaster.json;data/train/labels/socal-fire_00000157_post_disaster.json
socal-fire_00000160,no_valid_damage_label,4,1855860,data/train/images/socal-fire_00000160_pre_disaster.png;data/train/images/socal-fire_00000160_post_disaster.png;data/train/labels/socal-fire_00000160_pre_disaster.json;data/train/labels/socal-fire_00000160_post_disaster.json
socal-fire_00000162,no_valid_damage_label,4,1276601,data/train/images/socal-fire_00000162_pre_disaster.png;data/train/images/socal-fire_00000162_post_disaster.png;data/train/labels/socal-fire_00000162_pre_disaster.json;data/train/labels/socal-fire_00000162_post_disaster.json
socal-fire_00000163,no_valid_damage_label,4,2902380,data/train/images/socal-fire_00000163_pre_disaster.png;data/train/images/socal-fire_00000163_post_disaster.png;data/train/labels/socal-fire_00000163_pre_disaster.json;data/train/labels/socal-fire_00000163_post_disaster.json
socal-fire_00000167,no_valid_damage_label,4,2343126,data/train/images/socal-fire_00000167_pre_disaster.png;data/train/images/socal-fire_00000167_post_disaster.png;data/train/labels/socal-fire_00000167_pre_disaster.json;data/train/labels/socal-fire_00000167_post_disaster.json
socal-fire_00000169,no_valid_damage_label,4,3017176,data/train/images/socal-fire_00000169_pre_disaster.png;data/train/images/socal-fire_00000169_post_disaster.png;data/train/labels/socal-fire_00000169_pre_disaster.json;data/train/labels/socal-fire_00000169_post_disaster.json
socal-fire_00000171,no_valid_damage_label,4,3223387,data/train/images/socal-fire_00000171_pre_disaster.png;data/train/images/socal-fire_00000171_post_disaster.png;data/train/labels/socal-fire_00000171_pre_disaster.json;data/train/labels/socal-fire_00000171_post_disaster.json
socal-fire_00000175,no_valid_damage_label,4,3101286,data/train/images/socal-fire_00000175_pre_disaster.png;data/train/images/socal-fire_00000175_post_disaster.png;data/train/labels/socal-fire_00000175_pre_disaster.json;data/train/labels/socal-fire_00000175_post_disaster.json
socal-fire_00000178,no_valid_damage_label,4,3107800,data/train/images/socal-fire_00000178_pre_disaster.png;data/train/images/socal-fire_00000178_post_disaster.png;data/train/labels/socal-fire_00000178_pre_disaster.json;data/train/labels/socal-fire_00000178_post_disaster.json
socal-fire_00000185,no_valid_damage_label,4,2974566,data/train/images/socal-fire_00000185_pre_disaster.png;data/train/images/socal-fire_00000185_post_disaster.png;data/train/labels/socal-fire_00000185_pre_disaster.json;data/train/labels/socal-fire_00000185_post_disaster.json
socal-fire_00000186,no_valid_damage_label,4,3148959,data/train/images/socal-fire_00000186_pre_disaster.png;data/train/images/socal-fire_00000186_post_disaster.png;data/train/labels/socal-fire_00000186_pre_disaster.json;data/train/labels/socal-fire_00000186_post_disaster.json
socal-fire_00000187,no_valid_damage_label,4,3112281,data/train/images/socal-fire_00000187_pre_disaster.png;data/train/images/socal-fire_00000187_post_disaster.png;data/train/labels/socal-fire_00000187_pre_disaster.json;data/train/labels/socal-fire_00000187_post_disaster.json
socal-fire_00000191,no_valid_damage_label,4,1180517,data/train/images/socal-fire_00000191_pre_disaster.png;data/train/images/socal-fire_00000191_post_disaster.png;data/train/labels/socal-fire_00000191_pre_disaster.json;data/train/labels/socal-fire_00000191_post_disaster.json
socal-fire_00000194,no_valid_damage_label,4,3034388,data/train/images/socal-fire_00000194_pre_disaster.png;data/train/images/socal-fire_00000194_post_disaster.png;data/train/labels/socal-fire_00000194_pre_disaster.json;data/train/labels/socal-fire_00000194_post_disaster.json
socal-fire_00000196,no_valid_damage_label,4,3141714,data/train/images/socal-fire_00000196_pre_disaster.png;data/train/images/socal-fire_00000196_post_disaster.png;data/train/labels/socal-fire_00000196_pre_disaster.json;data/train/labels/socal-fire_00000196_post_disaster.json
socal-fire_00000197,no_valid_damage_label,4,3245354,data/train/images/socal-fire_00000197_pre_disaster.png;data/train/images/socal-fire_00000197_post_disaster.png;data/train/labels/socal-fire_00000197_pre_disaster.json;data/train/labels/socal-fire_00000197_post_disaster.json
socal-fire_00000203,no_valid_damage_label,4,3108640,data/train/images/socal-fire_00000203_pre_disaster.png;data/train/images/socal-fire_00000203_post_disaster.png;data/train/labels/socal-fire_00000203_pre_disaster.json;data/train/labels/socal-fire_00000203_post_disaster.json
socal-fire_00000213,no_valid_damage_label,4,2968867,data/train/images/socal-fire_00000213_pre_disaster.png;data/train/images/socal-fire_00000213_post_disaster.png;data/train/labels/socal-fire_00000213_pre_disaster.json;data/train/labels/socal-fire_00000213_post_disaster.json
socal-fire_00000219,no_valid_damage_label,4,3340232,data/train/images/socal-fire_00000219_pre_disaster.png;data/train/images/socal-fire_00000219_post_disaster.png;data/train/labels/socal-fire_00000219_pre_disaster.json;data/train/labels/socal-fire_00000219_post_disaster.json
socal-fire_00000224,no_valid_damage_label,4,3086873,data/train/images/socal-fire_00000224_pre_disaster.png;data/train/images/socal-fire_00000224_post_disaster.png;data/train/labels/socal-fire_00000224_pre_disaster.json;data/train/labels/socal-fire_00000224_post_disaster.json
socal-fire_00000230,no_valid_damage_label,4,3022583,data/train/images/socal-fire_00000230_pre_disaster.png;data/train/images/socal-fire_00000230_post_disaster.png;data/train/labels/socal-fire_00000230_pre_disaster.json;data/train/labels/socal-fire_00000230_post_disaster.json
socal-fire_00000232,no_valid_damage_label,4,2972298,data/train/images/socal-fire_00000232_pre_disaster.png;data/train/images/socal-fire_00000232_post_disaster.png;data/train/labels/socal-fire_00000232_pre_disaster.json;data/train/labels/socal-fire_00000232_post_disaster.json
socal-fire_00000236,no_valid_damage_label,4,1029023,data/train/images/socal-fire_00000236_pre_disaster.png;data/train/images/socal-fire_00000236_post_disaster.png;data/train/labels/socal-fire_00000236_pre_disaster.json;data/train/labels/socal-fire_00000236_post_disaster.json
socal-fire_00000243,no_valid_damage_label,4,3260911,data/train/images/socal-fire_00000243_pre_disaster.png;data/train/images/socal-fire_00000243_post_disaster.png;data/train/labels/socal-fire_00000243_pre_disaster.json;data/train/labels/socal-fire_00000243_post_disaster.json
socal-fire_00000247,no_valid_damage_label,4,2998868,data/train/images/socal-fire_00000247_pre_disaster.png;data/train/images/socal-fire_00000247_post_disaster.png;data/train/labels/socal-fire_00000247_pre_disaster.json;data/train/labels/socal-fire_00000247_post_disaster.json
socal-fire_00000248,no_valid_damage_label,4,3419535,data/train/images/socal-fire_00000248_pre_disaster.png;data/train/images/socal-fire_00000248_post_disaster.png;data/train/labels/socal-fire_00000248_pre_disaster.json;data/train/labels/socal-fire_00000248_post_disaster.json
socal-fire_00000249,no_valid_damage_label,4,2152811,data/train/images/socal-fire_00000249_pre_disaster.png;data/train/images/socal-fire_00000249_post_disaster.png;data/train/labels/socal-fire_00000249_pre_disaster.json;data/train/labels/socal-fire_00000249_post_disaster.json
socal-fire_00000259,no_valid_damage_label,4,3129898,data/train/images/socal-fire_00000259_pre_disaster.png;data/train/images/socal-fire_00000259_post_disaster.png;data/train/labels/socal-fire_00000259_pre_disaster.json;data/train/labels/socal-fire_00000259_post_disaster.json
socal-fire_00000261,no_valid_damage_label,4,1249060,data/train/images/socal-fire_00000261_pre_disaster.png;data/train/images/socal-fire_00000261_post_disaster.png;data/train/labels/socal-fire_00000261_pre_disaster.json;data/train/labels/socal-fire_00000261_post_disaster.json
socal-fire_00000264,no_valid_damage_label,4,1034822,data/train/images/socal-fire_00000264_pre_disaster.png;data/train/images/socal-fire_00000264_post_disaster.png;data/train/labels/socal-fire_00000264_pre_disaster.json;data/train/labels/socal-fire_00000264_post_disaster.json
socal-fire_00000269,no_valid_damage_label,4,3208665,data/train/images/socal-fire_00000269_pre_disaster.png;data/train/images/socal-fire_00000269_post_disaster.png;data/train/labels/socal-fire_00000269_pre_disaster.json;data/train/labels/socal-fire_00000269_post_disaster.json
socal-fire_00000270,no_valid_damage_label,4,3252847,data/train/images/socal-fire_00000270_pre_disaster.png;data/train/images/socal-fire_00000270_post_disaster.png;data/train/labels/socal-fire_00000270_pre_disaster.json;data/train/labels/socal-fire_00000270_post_disaster.json
socal-fire_00000272,no_valid_damage_label,4,3475388,data/train/images/socal-fire_00000272_pre_disaster.png;data/train/images/socal-fire_00000272_post_disaster.png;data/train/labels/socal-fire_00000272_pre_disaster.json;data/train/labels/socal-fire_00000272_post_disaster.json
socal-fire_00000273,no_valid_damage_label,4,2940660,data/train/images/socal-fire_00000273_pre_disaster.png;data/train/images/socal-fire_00000273_post_disaster.png;data/train/labels/socal-fire_00000273_pre_disaster.json;data/train/labels/socal-fire_00000273_post_disaster.json
socal-fire_00000277,no_valid_damage_label,4,3151890,data/train/images/socal-fire_00000277_pre_disaster.png;data/train/images/socal-fire_00000277_post_disaster.png;data/train/labels/socal-fire_00000277_pre_disaster.json;data/train/labels/socal-fire_00000277_post_disaster.json
socal-fire_00000278,no_valid_damage_label,4,3098209,data/train/images/socal-fire_00000278_pre_disaster.png;data/train/images/socal-fire_00000278_post_disaster.png;data/train/labels/socal-fire_00000278_pre_disaster.json;data/train/labels/socal-fire_00000278_post_disaster.json
